,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП
3652,1944412806,"ул. Короленко, д. 3, стр. 5","город Москва, улица Короленко, дом 3, строение 5",ВАО,2109212,Прочее,,,Не указан,04-02-0608/045
3653,1944412821,"ул. Короленко, д. 3, стр. 9","город Москва, улица Короленко, дом 3, строение 9",ВАО,2114258,Прочее,,,Не указан,04-02-0608/045
3654,1944414105,"ул. Короленко, д. 6Б","город Москва, улица Короленко, дом 6Б",ВАО,11082,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ""",04-02-0608/025
3655,785504484,"ул. Короленко, д. 7, к. 1","город Москва, улица Короленко, дом 7, корпус 1",ВАО,11084,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ""",04-02-0608/021
3656,785506673,"ул. Короленко, д. 7, к. 2","город Москва, улица Короленко, дом 7, корпус 2",ВАО,11085,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ООО ""УК ЖКХ ""ИСПОЛИН""",04-02-0608/021
3657,785504300,"ул. Короленко, д. 7, к. 3","город Москва, улица Короленко, дом 7, корпус 3",ВАО,11086,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ООО ""УК ЖКХ ""ИСПОЛИН""",04-02-0608/021
3658,785501350,"ул. Короленко, д. 9, к. 1","город Москва, улица Короленко, дом 9, корпус 1",ВАО,11087,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ""",04-02-0608/021
3659,313721079,"ул. Короленко, д. 9, к. 2","город Москва, улица Короленко, дом 9, корпус 2",ВАО,11088,МКД,ОДС №5-Сокольники,"город Москва, улица Короленко, дом 7, корпус 3","ГБУ ""ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ""",04-02-0608/021
3660,437421875,"ул. Красный Казанец, д. 1, к. 1","город Москва, улица Красный Казанец, дом 1, корпус 1",ВАО,11737,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ООО ""УК СТРОЙПРАКТИК""",04-04-0212/001
3661,437429560,"ул. Красный Казанец, д. 1, к. 2","город Москва, улица Красный Казанец, дом 1, корпус 2",ВАО,11738,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/001
3662,432993438,"ул. Красный Казанец, д. 13","город Москва, улица Красный Казанец, дом 13",ВАО,11747,МКД,ОДС №16-Вешняки,"город Москва, Вешняковская улица, дом 22, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/004
3663,785504413,"ул. Красный Казанец, д. 15, к. 1","город Москва, улица Красный Казанец, дом 15, корпус 1",ВАО,11748,МКД,ОДС №16-Вешняки,"город Москва, Вешняковская улица, дом 22, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/004
3664,366773213,"ул. Красный Казанец, д. 15, к. 2","город Москва, улица Красный Казанец, дом 15, корпус 2",ВАО,11749,МКД,ОДС №16-Вешняки,"город Москва, Вешняковская улица, дом 22, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/004
3665,432993464,"ул. Красный Казанец, д. 17","город Москва, улица Красный Казанец, дом 17",ВАО,11750,МКД,ОДС №16-Вешняки,"город Москва, Вешняковская улица, дом 22, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/025
3666,432993494,"ул. Красный Казанец, д. 19, к. 1","город Москва, улица Красный Казанец, дом 19, корпус 1",ВАО,11751,МКД,ОДС №16-Вешняки,"город Москва, Вешняковская улица, дом 22, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/004
3667,312707,"ул. Красный Казанец, д. 19А","город Москва, улица Красный Казанец, дом 19А",ВАО,2122340,Бюджет,,,ГБОУ Школа № 1512,04-04-0212/004
3668,443997692,"ул. Красный Казанец, д. 3, к. 1","город Москва, улица Красный Казанец, дом 3, корпус 1",ВАО,11739,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/001
3669,368820436,"ул. Красный Казанец, д. 3, к. 2","город Москва, улица Красный Казанец, дом 3, корпус 2",ВАО,11740,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/001
3670,368891952,"ул. Красный Казанец, д. 3, к. 3","город Москва, улица Красный Казанец, дом 3, корпус 3",ВАО,11741,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/001
3671,368896776,"ул. Красный Казанец, д. 3, к. 4","город Москва, улица Красный Казанец, дом 3, корпус 4",ВАО,11742,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/001
3672,433908148,"ул. Красный Казанец, д. 3, к. 5","город Москва, улица Красный Казанец, дом 3, корпус 5",ВАО,11743,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/003
3673,433976823,"ул. Красный Казанец, д. 3, к. 6","город Москва, улица Красный Казанец, дом 3, корпус 6",ВАО,11744,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ЖСК ""ВЕШНЯКИ-2""",04-04-0212/003
3674,434042382,"ул. Красный Казанец, д. 3, к. 7","город Москва, улица Красный Казанец, дом 3, корпус 7",ВАО,250004,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/087
3675,1008478,"ул. Красный Казанец, д. 3А","город Москва, улица Красный Казанец, дом 3А",ВАО,2122236,Бюджет,,,ГБОУ Школа № 1512,04-04-0212/003
3676,433840361,"ул. Красный Казанец, д. 5","город Москва, улица Красный Казанец, дом 5",ВАО,11745,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/002
3677,443887177,"ул. Красный Казанец, д. 7","город Москва, улица Красный Казанец, дом 7",ВАО,11746,МКД,ОДС №15-Вешняки,"город Москва, улица Красный Казанец, дом 3, корпус 4","ГБУ ""ЖИЛИЩНИК РАЙОНА ВЕШНЯКИ""",04-04-0212/002
3678,785483769,"ул. Лазо, д. 10","город Москва, улица Лазо, дом 10",ВАО,250006,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/032
3679,1005949,"ул. Лазо, д. 12","город Москва, улица Лазо, дом 12",ВАО,2122333,Бюджет,,,"ГБУК г. Москвы ""ГМКЦ ""Интеграция"" ",04-03-0221/014
3680,441638471,"ул. Лазо, д. 14, к. 1","город Москва, улица Лазо, дом 14, корпус 1",ВАО,12553,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3681,441643738,"ул. Лазо, д. 14, к. 2","город Москва, улица Лазо, дом 14, корпус 2",ВАО,12554,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3682,397330885,"ул. Лазо, д. 16, к. 1","город Москва, улица Лазо, дом 16, корпус 1",ВАО,12557,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3683,785498739,"ул. Лазо, д. 16, к. 2","город Москва, улица Лазо, дом 16, корпус 2",ВАО,12558,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3684,441644797,"ул. Лазо, д. 18, к. 1","город Москва, улица Лазо, дом 18, корпус 1",ВАО,12559,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3685,444804659,"ул. Лазо, д. 18, к. 2","город Москва, улица Лазо, дом 18, корпус 2",ВАО,12560,МКД,ОДС №7-Перово,"город Москва, улица Плеханова, дом 25, корпус 5","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/018
3686,183315,"ул. Лазо, д. 2А","город Москва, улица Лазо, дом 2А",ВАО,2122380,Бюджет,,,ГБОУ Школа № 920,04-03-0221/030
3687,397325933,"ул. Лазо, д. 4, к. 1","город Москва, улица Лазо, дом 4, корпус 1",ВАО,12546,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0221/030
